2022-10-23 09:51:32,Twitter Web App,"DKI Jakarta, Indonesia",1584120329479168000,Salsa,in,1,0,93,628,81,"b'Nercara perdagangan surplus 29 bulan, luar biasa kinerjanya Jokowi ~ DKI Jakarta #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/BXMFzepatL'"
2022-10-23 09:51:31,Twitter Web App,"DKI Jakarta, Indonesia",1584120325737877504,Salsa,in,1,0,93,628,81,b'Pembangunan Infrastruktur sangat berhasil di era Jokowi ~ DKI Jakarta #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/ZtpMBfznRs'
2022-10-23 09:51:31,IFTTT,"Semarang, Indonesia",1584120324425420800,Jessica Gonzales,in,0,0,149,892,185,b'Alhamdulillah pak jokowi akan tambah nominal BLT BBM jika APBN meninggkat \n.\n#BLTBBMBantuMasyarakat\n#BansosBBMRingankanRakyat\n#KPMPenyaluranBLTTepatSasaran\n#SukseskanKebijakanPemerintah\n#SubsidiBerkeadilanUntukMasaDepan\n\nJawa Tengah https://t.co/ojvcNrzfPi'
2022-10-23 09:51:31,Twitter Web App,"DKI Jakarta, Indonesia",1584120323032563712,Salsa,in,1,0,93,628,81,b'Era Jokowi pembangunan sangat terintegrasi dan luar biasa ~ DKI Jakarta #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/YVkTlaGVpa'
2022-10-23 09:51:30,Twitter for Android,"Kota Mataram, NTeBa",1584120318863364097,Zacki,in,0,0,259,3040,317,b'@Sudiyanto204573 @AndiSinulingga @jokowi @SBYudhoyono Negarawan sejati ya om\xf0\x9f\x91\x8d\xf0\x9f\x91\x8d\xf0\x9f\x91\x87\xf0\x9f\x8f\xbd https://t.co/95FEqqdY2O'
2022-10-23 09:51:30,Twitter for iPhone,Balikpapan - Samarinda,1584120318561394689,🇲🇨Anak Kampoeng🇮🇩,in,0,0,3570,25112,3506,b'@WagimanDeep212_ @YaqutCQoumas @erickthohir @jokowi Kalimat terakhir kode keras yg paling saya suka\xf0\x9f\x98\x81\xf0\x9f\x91\x8d'
2022-10-23 09:51:28,Twitter Web App,"DKI Jakarta, Indonesia",1584120313792458752,Salsa,in,1,0,93,628,81,"b'Jokowi terus bangun infrastruktur digital secara merata, Luar Biasa ~ DKI Jakarta #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/FGiSTiLYW9'"
2022-10-23 09:51:28,Twitter Web App,"DKI Jakarta, Indonesia",1584120311036801024,Salsa,in,1,0,93,628,81,b'Jokowi juga berhasil melakukan pembangunan di Papua ~ DKI Jakarta #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/CYdO85VXRR'
2022-10-23 09:51:27,Twitter Web App,"DKI Jakarta, Indonesia",1584120308289527810,Salsa,in,1,0,93,628,81,"b'Jokowi promosikan kekayaan rempah Khas Nusantara, Semakin Dikenal ~ DKI Jakarta #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/089xodcnEB'"
2022-10-23 09:51:26,Twitter Web App,"DKI Jakarta, Indonesia",1584120304799924224,Salsa,in,1,0,93,628,81,b'Jokowi percepat pengembangan dan pemanfaatan Fitofarmaka. Luar Biasa ~ DKI Jakarta #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #NKRIMajuBersamaJokowi https://t.co/jdIsXsSn2n'
